4816,67,Federal-gov,394166,9th,13,Married-civ-spouse,Craft-repair,Husband,White,Female,14137,557,64,Trinadad&Tobago
4817,62,Without-pay,779322,5th-6th,3,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,5302,4125,56,Thailand
4818,60,Self-emp-inc,363750,1st-4th,15,Separated,Other-service,Not-in-family,Other,Female,30790,3617,70,China
4819,88,Local-gov,1004524,11th,6,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,20824,2884,52,Jamaica
4820,44,Without-pay,197925,7th-8th,12,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,8572,2840,43,Yugoslavia
4821,90,Without-pay,883241,Assoc-acdm,10,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,16267,13,94,Hong
4822,50,Self-emp-inc,637082,11th,12,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,13049,3672,48,Portugal
4823,17,Self-emp-inc,328813,HS-grad,1,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,22056,2790,33,Jamaica
4824,63,Local-gov,1287853,12th,8,Never-married,Other-service,Own-child,Black,Female,15178,3192,66,United-States
4825,75,Private,23748,Assoc-acdm,5,Married-AF-spouse,Priv-house-serv,Husband,Other,Female,8817,3024,94,El-Salvador
4826,47,Self-emp-not-inc,401994,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,11287,1128,56,Peru
4827,57,State-gov,1397928,Prof-school,6,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,782,3580,91,Iran
4828,85,Private,1278234,Assoc-voc,10,Married-AF-spouse,Sales,Unmarried,Black,Female,17544,3954,84,Portugal
4829,81,Local-gov,196622,Prof-school,16,Never-married,Sales,Husband,Black,Female,17588,2219,9,Italy
4830,51,Private,586370,9th,4,Separated,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,20514,78,10,China
4831,90,Local-gov,303907,11th,3,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,29884,2699,14,Portugal
4832,60,Without-pay,620371,Assoc-acdm,9,Separated,Armed-Forces,Other-relative,Other,Female,41173,3284,61,Puerto-Rico
4833,45,Local-gov,57301,Prof-school,6,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Female,19913,2874,79,China
4834,24,Private,39426,11th,5,Married-AF-spouse,Other-service,Husband,Asian-Pac-Islander,Female,13639,2854,1,Laos
4835,35,Self-emp-inc,1339089,10th,16,Separated,Protective-serv,Other-relative,White,Female,6354,2945,83,Philippines
4836,66,Local-gov,375263,Some-college,9,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,30892,161,83,Ecuador
4837,49,Federal-gov,1024098,Some-college,4,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Female,1046,90,6,Cambodia
4838,57,Without-pay,917560,12th,1,Divorced,Craft-repair,Own-child,Other,Female,9496,789,91,Columbia
4839,85,Private,1145178,5th-6th,5,Widowed,Other-service,Husband,Asian-Pac-Islander,Female,34668,3634,86,El-Salvador
4840,29,Self-emp-not-inc,907808,11th,9,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,29658,486,33,Thailand
4841,67,Self-emp-inc,1139152,Some-college,5,Married-AF-spouse,Protective-serv,Unmarried,White,Female,33466,3125,2,India
4842,82,Self-emp-inc,999579,9th,8,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,13795,2142,61,Holand-Netherlands
4843,17,Federal-gov,1309049,5th-6th,4,Married-spouse-absent,Other-service,Husband,Other,Female,17428,234,27,Scotland
4844,73,Self-emp-not-inc,604088,Bachelors,7,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,33466,1647,54,South
4845,29,Without-pay,785014,Assoc-voc,1,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,37162,2986,36,Nicaragua
4846,89,Federal-gov,417794,Prof-school,12,Separated,Tech-support,Husband,Other,Female,2729,1755,7,Taiwan
4847,19,Private,150176,Prof-school,13,Widowed,Craft-repair,Wife,White,Female,2632,486,31,Peru
4848,27,Self-emp-not-inc,374327,10th,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,25959,4253,10,El-Salvador
4849,27,Self-emp-not-inc,421254,1st-4th,9,Widowed,Tech-support,Other-relative,White,Female,38908,3744,36,Nicaragua
4850,41,Self-emp-not-inc,644015,5th-6th,14,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,31397,1673,72,Ecuador
4851,69,Local-gov,505810,7th-8th,12,Married-spouse-absent,Other-service,Other-relative,Black,Female,28888,4512,36,Puerto-Rico
4852,39,Private,1265793,1st-4th,16,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,23750,1802,98,Outlying-US(Guam-USVI-etc)
4853,81,Self-emp-inc,1297007,5th-6th,8,Married-AF-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,25586,2452,31,Vietnam
4854,75,State-gov,798742,Masters,1,Married-civ-spouse,Sales,Wife,Other,Female,1476,1992,66,Italy
4855,59,Private,1421691,Masters,11,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,24932,63,48,Ireland
4856,72,Federal-gov,1361019,Some-college,8,Married-spouse-absent,Prof-specialty,Wife,Black,Female,39575,1695,17,Ecuador
4857,47,Self-emp-inc,1370658,7th-8th,10,Separated,Armed-Forces,Other-relative,White,Female,12777,294,69,Italy
4858,50,Without-pay,1106467,Assoc-acdm,15,Never-married,Tech-support,Unmarried,Black,Female,26034,764,97,Nicaragua
4859,74,Federal-gov,1311106,Some-college,7,Separated,Priv-house-serv,Not-in-family,White,Female,14599,2791,7,Canada
4860,21,Self-emp-not-inc,1053195,5th-6th,12,Married-civ-spouse,Armed-Forces,Own-child,White,Female,7398,3087,27,Nicaragua
4861,84,Federal-gov,1457590,Preschool,10,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,27868,2299,39,Cambodia
4862,19,Federal-gov,660799,HS-grad,4,Never-married,Other-service,Unmarried,Other,Female,4169,2669,96,Italy
4863,67,Self-emp-inc,1298006,Prof-school,4,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,37849,2689,94,Dominican-Republic
4864,86,Self-emp-inc,1469309,1st-4th,4,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,30472,1972,61,India
4865,17,Federal-gov,745070,HS-grad,13,Separated,Prof-specialty,Unmarried,Black,Female,3759,2002,60,Peru
4866,48,Private,932836,7th-8th,16,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,7775,5,67,Honduras
4867,47,Self-emp-not-inc,1285885,Bachelors,15,Separated,Farming-fishing,Wife,Asian-Pac-Islander,Female,11500,1653,89,Laos
4868,73,Self-emp-inc,1338809,9th,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,37741,311,68,Thailand
4869,50,Local-gov,469104,Prof-school,1,Divorced,Priv-house-serv,Wife,White,Female,21052,2136,74,Laos
4870,79,Federal-gov,818992,Doctorate,11,Never-married,Priv-house-serv,Unmarried,White,Female,10854,703,2,Germany
4871,72,Self-emp-inc,773014,Preschool,11,Never-married,Craft-repair,Other-relative,Black,Female,24810,496,37,India
4872,54,Federal-gov,624519,Some-college,11,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,28579,4266,14,Laos
4873,90,Self-emp-inc,133519,HS-grad,9,Married-AF-spouse,Transport-moving,Wife,White,Female,27109,2962,60,Columbia
4874,29,Self-emp-not-inc,27687,HS-grad,5,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Female,9887,202,86,South
4875,43,Self-emp-inc,452339,Bachelors,7,Married-spouse-absent,Handlers-cleaners,Own-child,Other,Female,18997,3540,46,India
4876,61,Without-pay,582453,Prof-school,9,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Female,35204,776,8,China
4877,90,State-gov,1156941,5th-6th,3,Married-spouse-absent,Exec-managerial,Other-relative,Black,Female,12409,2645,10,Taiwan
4878,66,Private,318992,10th,8,Never-married,Protective-serv,Not-in-family,Other,Female,34089,4013,98,El-Salvador
4879,27,Self-emp-not-inc,424759,Assoc-acdm,15,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,12939,4231,13,Puerto-Rico
4880,25,Self-emp-inc,598412,12th,2,Widowed,Tech-support,Husband,Other,Female,39816,4391,50,United-States
4881,49,Local-gov,755975,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Other-relative,Other,Female,6610,3833,57,Cambodia
4882,38,Self-emp-inc,282375,Bachelors,16,Widowed,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,21893,4140,91,Taiwan
4883,75,Local-gov,1150689,7th-8th,10,Married-civ-spouse,Priv-house-serv,Other-relative,Other,Female,12112,1017,83,Canada
4884,63,Private,144286,Assoc-voc,16,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Female,16042,3508,73,Honduras
4885,89,Self-emp-not-inc,389941,7th-8th,12,Married-AF-spouse,Transport-moving,Husband,White,Female,292,1798,77,Taiwan
4886,45,Self-emp-not-inc,526715,9th,7,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,33233,104,60,Holand-Netherlands
4887,70,Self-emp-inc,946564,12th,11,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,23744,3936,26,Taiwan
4888,85,Without-pay,699012,1st-4th,9,Married-AF-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,276,3947,97,Peru
4889,57,Self-emp-not-inc,1177581,Masters,7,Married-spouse-absent,Armed-Forces,Other-relative,White,Female,27986,469,40,Italy
4890,43,Self-emp-inc,631016,9th,2,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,39328,692,78,Scotland
4891,64,Local-gov,1048421,Some-college,9,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,38038,923,5,Germany
4892,65,Self-emp-inc,933274,11th,11,Widowed,Priv-house-serv,Other-relative,Black,Female,4329,288,36,Columbia
4893,68,Private,785076,Doctorate,13,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,6219,3103,55,Canada
4894,29,Self-emp-inc,370362,Masters,5,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,40111,4513,39,Outlying-US(Guam-USVI-etc)
4895,44,Federal-gov,316441,Some-college,2,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,14063,2740,49,Honduras
4896,47,Private,1453512,9th,11,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,12862,4303,51,South
4897,70,Private,495398,7th-8th,10,Separated,Other-service,Wife,Amer-Indian-Eskimo,Female,29038,1146,91,Hungary
4898,22,Private,897132,9th,4,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,40593,3883,76,Ecuador
4899,31,Local-gov,507130,Assoc-voc,8,Separated,Armed-Forces,Husband,Black,Female,40519,3682,19,Cambodia
4900,79,Without-pay,1262247,Bachelors,2,Married-spouse-absent,Priv-house-serv,Other-relative,Black,Female,38143,3073,26,Honduras
4901,88,Local-gov,1283454,Bachelors,11,Married-spouse-absent,Adm-clerical,Husband,Other,Female,10381,3637,33,Yugoslavia
4902,75,Private,51976,Prof-school,12,Never-married,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,11271,3148,72,Peru
4903,80,Self-emp-not-inc,878879,Doctorate,12,Married-AF-spouse,Other-service,Wife,White,Female,34657,2997,90,Honduras
4904,72,Self-emp-inc,338784,Prof-school,16,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,4796,2665,16,Ireland
4905,28,Federal-gov,1162786,1st-4th,1,Divorced,Handlers-cleaners,Unmarried,White,Female,29129,3299,33,United-States
4906,37,Federal-gov,246076,HS-grad,7,Separated,Adm-clerical,Wife,Black,Female,22229,3145,28,Thailand
4907,68,State-gov,1261670,Assoc-voc,14,Separated,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,16700,1608,25,Taiwan
4908,24,Without-pay,1147851,Masters,3,Divorced,Farming-fishing,Husband,Black,Female,24135,1788,10,Italy
4909,88,Self-emp-inc,1378507,11th,2,Separated,Prof-specialty,Husband,Black,Female,1375,2572,75,Laos
4910,89,Self-emp-inc,653265,1st-4th,4,Divorced,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,29891,805,23,Columbia
4911,20,Local-gov,206117,7th-8th,12,Married-AF-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,36619,3089,84,Trinadad&Tobago
4912,27,Self-emp-inc,304920,11th,2,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,23892,196,1,Cuba
4913,19,State-gov,719867,Assoc-acdm,15,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Female,34764,4449,96,Nicaragua
4914,45,Federal-gov,783152,10th,2,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,1311,2909,10,Japan
4915,71,Without-pay,1390781,1st-4th,15,Never-married,Handlers-cleaners,Own-child,White,Female,36233,1537,36,Haiti
4916,54,Private,550625,9th,3,Separated,Priv-house-serv,Not-in-family,Black,Female,16507,482,88,United-States
4917,42,Local-gov,830339,1st-4th,13,Married-AF-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,6172,1377,86,Jamaica
4918,39,Local-gov,609327,Bachelors,7,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,38846,1470,85,Laos
4919,50,Federal-gov,1241776,1st-4th,8,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,14139,3540,89,India
4920,87,Self-emp-inc,339086,5th-6th,8,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,36782,2911,88,Dominican-Republic
4921,18,State-gov,83348,Bachelors,15,Divorced,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,24228,2613,35,El-Salvador
4922,44,Private,1114162,5th-6th,4,Widowed,Sales,Husband,Asian-Pac-Islander,Female,11168,2482,79,El-Salvador
4923,65,Self-emp-inc,1183616,Bachelors,1,Widowed,Farming-fishing,Husband,Other,Female,5607,2021,99,Holand-Netherlands
4924,59,Without-pay,1465398,5th-6th,14,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,39004,1787,22,England
4925,64,Federal-gov,1139532,Prof-school,16,Divorced,Transport-moving,Not-in-family,White,Female,1241,2860,50,England
4926,29,Self-emp-inc,1213655,Prof-school,1,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Female,34667,1237,21,Japan
4927,39,Self-emp-inc,63700,Some-college,11,Separated,Exec-managerial,Unmarried,Other,Female,36714,1497,15,Outlying-US(Guam-USVI-etc)
4928,70,Private,213058,10th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,4151,3686,71,Holand-Netherlands
4929,74,State-gov,212096,1st-4th,11,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,4625,1366,83,Nicaragua
4930,48,Federal-gov,846064,Prof-school,16,Never-married,Handlers-cleaners,Wife,Black,Female,24357,3197,30,Guatemala
4931,55,Self-emp-not-inc,1278613,5th-6th,15,Widowed,Machine-op-inspct,Other-relative,Black,Female,2034,2483,78,Germany
4932,56,Local-gov,20339,10th,12,Separated,Sales,Other-relative,Black,Female,18577,1882,63,Haiti
4933,68,Federal-gov,480533,12th,8,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,24300,2284,23,Honduras
4934,66,Self-emp-inc,910434,Doctorate,9,Married-spouse-absent,Tech-support,Husband,Other,Female,33077,1915,78,Honduras
4935,32,Private,332603,Assoc-voc,4,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,6037,4426,50,Puerto-Rico
4936,65,Private,81926,9th,3,Never-married,Adm-clerical,Own-child,White,Female,23788,4097,19,Cambodia
4937,58,Local-gov,420883,Masters,6,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,21357,2476,15,Mexico
4938,87,Private,391650,Masters,2,Never-married,Exec-managerial,Not-in-family,White,Female,8568,1084,24,Honduras
4939,65,Federal-gov,1436531,12th,10,Married-AF-spouse,Machine-op-inspct,Husband,White,Female,26936,4175,65,El-Salvador
4940,88,State-gov,1129375,Bachelors,16,Divorced,Priv-house-serv,Not-in-family,White,Female,13838,1344,12,England
4941,66,Local-gov,483394,Assoc-voc,6,Separated,Adm-clerical,Own-child,Other,Female,31629,341,71,Columbia
4942,28,Private,1346049,Prof-school,4,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,6114,2846,10,South
4943,88,Self-emp-not-inc,1112670,9th,7,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,19179,3064,93,Trinadad&Tobago
4944,46,Self-emp-not-inc,612967,5th-6th,2,Married-civ-spouse,Transport-moving,Wife,Other,Female,32953,715,49,Ireland
4945,32,Private,468328,5th-6th,3,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,29860,1670,36,Cambodia
4946,50,Private,313820,Masters,7,Divorced,Craft-repair,Husband,Other,Female,24949,328,25,Puerto-Rico
4947,83,State-gov,337740,Bachelors,9,Married-spouse-absent,Armed-Forces,Wife,Other,Female,29055,2266,78,Vietnam
4948,61,Without-pay,626053,Bachelors,13,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,17567,3407,13,Vietnam
4949,52,Private,1088034,11th,6,Married-spouse-absent,Exec-managerial,Wife,White,Female,35924,4333,36,Ecuador
4950,73,Local-gov,1369104,12th,1,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,16256,2400,83,Ireland
4951,76,Without-pay,1103341,Masters,13,Divorced,Handlers-cleaners,Own-child,Black,Female,18862,3799,36,Philippines
4952,77,Self-emp-not-inc,704343,1st-4th,7,Widowed,Machine-op-inspct,Wife,White,Female,27680,1649,65,Haiti
4953,77,Self-emp-not-inc,1019186,5th-6th,14,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,38047,249,47,Philippines
4954,64,Local-gov,990246,1st-4th,7,Divorced,Transport-moving,Other-relative,Asian-Pac-Islander,Female,22163,451,86,Greece
4955,24,Self-emp-inc,792069,HS-grad,8,Married-AF-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,4075,3513,60,Hong
4956,82,Without-pay,1138800,HS-grad,15,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,24852,1883,29,Japan
4957,51,Self-emp-not-inc,1160308,1st-4th,7,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Female,34756,719,18,Canada
4958,61,Without-pay,940384,Preschool,16,Separated,Farming-fishing,Other-relative,Black,Female,24915,2003,39,Trinadad&Tobago
4959,23,State-gov,16654,1st-4th,1,Married-spouse-absent,Transport-moving,Husband,Amer-Indian-Eskimo,Female,33120,1101,59,South
4960,83,Self-emp-not-inc,35553,Bachelors,16,Married-AF-spouse,Tech-support,Other-relative,Black,Female,6139,3822,64,Holand-Netherlands
4961,68,Self-emp-not-inc,1048821,12th,8,Married-AF-spouse,Other-service,Unmarried,Black,Female,34862,1426,76,El-Salvador
4962,68,Self-emp-not-inc,1462758,10th,3,Widowed,Protective-serv,Unmarried,Black,Female,23995,2375,66,Scotland
4963,76,Self-emp-not-inc,841388,1st-4th,14,Married-civ-spouse,Handlers-cleaners,Wife,Other,Female,28670,447,68,Philippines
4964,88,Self-emp-not-inc,54265,Preschool,12,Married-civ-spouse,Tech-support,Husband,Other,Female,26381,1736,17,United-States
4965,65,Self-emp-inc,596873,Assoc-voc,5,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,10343,4316,50,Yugoslavia
4966,60,Local-gov,1050578,5th-6th,4,Divorced,Priv-house-serv,Unmarried,White,Female,15915,1788,60,Laos
4967,90,Without-pay,1016819,Preschool,10,Married-spouse-absent,Farming-fishing,Wife,Asian-Pac-Islander,Female,14135,391,50,Japan
4968,47,Without-pay,1055782,5th-6th,15,Married-civ-spouse,Farming-fishing,Wife,Black,Female,12718,2130,82,Japan
4969,63,State-gov,876920,5th-6th,5,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,27160,3180,27,Dominican-Republic
4970,35,Self-emp-inc,1066885,9th,11,Widowed,Sales,Wife,White,Female,41023,4076,52,Poland
4971,50,Local-gov,90115,Bachelors,14,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Female,3918,1317,45,Cuba
4972,42,State-gov,1007498,9th,8,Never-married,Handlers-cleaners,Not-in-family,Other,Female,1174,509,45,Ecuador
4973,56,State-gov,378850,Masters,11,Separated,Other-service,Wife,Asian-Pac-Islander,Female,3416,1357,51,Scotland
4974,28,State-gov,32880,7th-8th,15,Separated,Transport-moving,Wife,Black,Female,26501,1902,85,Peru
4975,85,Without-pay,1452437,Masters,6,Married-spouse-absent,Farming-fishing,Wife,Other,Female,11096,988,43,Italy
4976,56,Self-emp-not-inc,1017897,11th,13,Married-spouse-absent,Tech-support,Unmarried,Other,Female,32872,1035,61,Laos
4977,49,Self-emp-not-inc,808156,Preschool,15,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,5935,2402,14,Hungary
4978,70,Self-emp-not-inc,1429836,7th-8th,10,Married-AF-spouse,Prof-specialty,Other-relative,Black,Female,36559,3226,94,India
4979,32,Private,255899,Assoc-voc,12,Separated,Adm-clerical,Wife,Black,Female,7054,4036,22,China
4980,23,Local-gov,540153,7th-8th,11,Married-AF-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,5476,3497,4,Hong
4981,62,Federal-gov,102780,Some-college,5,Never-married,Farming-fishing,Unmarried,White,Female,36560,1376,26,El-Salvador
4982,19,Self-emp-inc,554479,Assoc-acdm,7,Divorced,Other-service,Other-relative,White,Female,18287,4227,55,Vietnam
4983,28,Without-pay,1396586,Preschool,3,Married-civ-spouse,Adm-clerical,Husband,Other,Female,36725,484,26,Cambodia
4984,50,Self-emp-not-inc,619732,11th,1,Divorced,Craft-repair,Other-relative,Other,Female,2543,683,4,Canada
4985,59,State-gov,905358,1st-4th,16,Married-AF-spouse,Sales,Own-child,White,Female,19728,4532,58,Greece
4986,54,Without-pay,860917,Assoc-voc,8,Married-spouse-absent,Exec-managerial,Unmarried,Other,Female,7074,4066,11,Cambodia
4987,21,State-gov,388934,Assoc-acdm,3,Separated,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,24727,2823,14,El-Salvador
4988,77,Private,575538,Prof-school,12,Married-spouse-absent,Priv-house-serv,Wife,White,Female,15326,3845,69,Hong
4989,64,Local-gov,1331487,1st-4th,16,Divorced,Tech-support,Unmarried,Other,Female,14453,3662,76,Peru
4990,68,Federal-gov,111614,Some-college,9,Married-civ-spouse,Craft-repair,Other-relative,Other,Female,19637,649,39,Peru
4991,83,State-gov,866357,Masters,9,Widowed,Adm-clerical,Wife,White,Female,2898,2590,91,Haiti
4992,65,Self-emp-inc,881697,Bachelors,14,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Female,35856,3659,56,Hungary
4993,79,Local-gov,1477591,1st-4th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,16423,3058,14,South
4994,66,Local-gov,27227,Assoc-voc,8,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,40387,2742,78,Nicaragua
4995,73,Self-emp-not-inc,617776,9th,14,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,33197,4440,21,Germany
4996,43,Federal-gov,767639,9th,8,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,2567,408,48,Outlying-US(Guam-USVI-etc)
4997,90,Self-emp-not-inc,469709,HS-grad,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2054,3983,57,South
4998,45,Self-emp-inc,657319,12th,6,Divorced,Adm-clerical,Not-in-family,Other,Female,40986,866,53,Poland
4999,37,Federal-gov,732998,Doctorate,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,16784,960,90,Greece
5000,64,Federal-gov,776006,Masters,14,Divorced,Exec-managerial,Wife,Black,Female,29825,3544,30,Vietnam
5001,76,State-gov,112193,7th-8th,8,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,4164,1112,33,Cambodia
5002,30,Private,847695,Masters,15,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,10236,1520,22,Peru
5003,77,State-gov,1318014,12th,3,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,12743,3110,10,Columbia
5004,33,Local-gov,1209919,Assoc-acdm,7,Never-married,Tech-support,Husband,Asian-Pac-Islander,Female,10302,2851,76,Ecuador
5005,72,Local-gov,824527,Masters,9,Never-married,Other-service,Unmarried,Black,Female,37772,1446,92,Jamaica
5006,68,Private,1400913,1st-4th,5,Married-AF-spouse,Tech-support,Own-child,Black,Female,38069,1354,39,Puerto-Rico
5007,36,Local-gov,815069,Assoc-acdm,1,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Female,15565,744,23,Philippines
5008,51,Private,1334804,Doctorate,15,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,38499,770,40,Puerto-Rico
5009,70,Without-pay,980714,HS-grad,9,Separated,Other-service,Husband,Black,Female,29489,908,56,Portugal
5010,57,Private,1270794,12th,1,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,18447,582,14,Outlying-US(Guam-USVI-etc)
5011,25,Private,971528,7th-8th,1,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,35453,3242,50,Iran
5012,47,Self-emp-inc,244026,10th,15,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,11236,898,38,Yugoslavia
5013,51,State-gov,411399,Assoc-acdm,9,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Female,39720,4071,57,Ireland
5014,24,Without-pay,566334,Prof-school,7,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,11577,575,26,Taiwan
5015,87,Without-pay,1181132,12th,1,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,25454,1985,7,Japan
5016,35,Private,305304,Masters,6,Divorced,Exec-managerial,Husband,Black,Female,26000,3336,32,Nicaragua
5017,58,Without-pay,1282859,9th,10,Married-AF-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,3632,1747,80,Ireland
5018,52,Local-gov,759661,Prof-school,7,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,39055,3525,85,Scotland
5019,69,Federal-gov,1276098,1st-4th,7,Married-spouse-absent,Craft-repair,Wife,White,Female,23582,528,72,Cuba
5020,29,Local-gov,542425,Preschool,13,Widowed,Farming-fishing,Wife,Black,Female,8390,1398,42,Puerto-Rico
5021,76,Self-emp-not-inc,663689,11th,16,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,19892,369,16,United-States
5022,43,Federal-gov,162749,HS-grad,9,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Female,24764,1426,67,Columbia
5023,60,Federal-gov,1013932,9th,5,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,12883,1892,36,Guatemala
5024,51,Self-emp-not-inc,1465687,Doctorate,11,Married-spouse-absent,Farming-fishing,Wife,Other,Female,18910,1547,45,El-Salvador
5025,38,Self-emp-inc,1074322,1st-4th,10,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,6915,1674,55,Dominican-Republic
5026,40,State-gov,633307,Assoc-acdm,4,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Female,7589,4161,76,Yugoslavia
5027,20,Self-emp-inc,541948,10th,3,Widowed,Other-service,Husband,White,Female,26422,668,71,Laos
