,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
4285,73,State-gov,154991,5th-6th,10, Separated,Armed-Forces,Other-relative,Black,Female,13065,1902,59,Holand-Netherlands
4286,36,Self-emp-not-inc,1247849,Some-college,13,Married-AF-spouse,Tech-support,Unmarried,Black,Female,27490,3398,76,Ireland
4287,20,Local-gov,425033,7th-8th,13, Separated,Exec-managerial,Unmarried,Other,Female,13658,2968,28,Vietnam
4288,54,Self-emp-not-inc,440410,11th,9, Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,26276,154,7,Peru
4289,29,Self-emp-inc,446356,Bachelors,6,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,3301,2519,52,Columbia
4290,72,Self-emp-not-inc,276141,1st-4th,3, Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,24906,3369,13,Taiwan
4291,18,Local-gov,1304040,5th-6th,13,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,35753,649,32,Thailand
4292,85,State-gov,949724,Some-college,9,Never-married,Machine-op-inspct,Own-child,White,Female,40140,1459,58,United-States
4293,23,Self-emp-inc,921479,Prof-school,11,Married-civ-spouse,Protective-serv,Other-relative,Other,Female,37780,1366,95,Yugoslavia
4294,27,Private,1252599,11th,6,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,36203,1595,13,Germany
4295,43,Self-emp-not-inc,1397523,Prof-school,13,Married-AF-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,3667,2255,7,Nicaragua
4296,39,Local-gov,249596,Masters,14,Married-civ-spouse,Farming-fishing,Wife,Black,Female,1642,4242,4,Greece
4297,19,Private,155365,Assoc-acdm,10,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,20941,1353,31,South
4298,46,Local-gov,106342,Bachelors,14,Never-married,Adm-clerical,Other-relative,Other,Female,39601,1976,95,Hong
4299,86,Self-emp-not-inc,87939,Doctorate,15,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,37331,1377,78,United-States
4300,54,Federal-gov,504349,Preschool,3,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,37904,787,23,Yugoslavia
4301,51,Local-gov,882074,5th-6th,16,Married-spouse-absent,Tech-support,Wife,Other,Female,22966,2699,28,Iran
4302,79,Self-emp-not-inc,423050,Assoc-voc,1,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,34821,2254,40,Puerto-Rico
4303,45,Private,1277076,Doctorate,13,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,26729,1330,46,Cuba
4304,50,Federal-gov,924279,Some-college,3,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,15091,3614,30,Haiti
4305,25,Self-emp-not-inc,1128713,HS-grad,14,Married-AF-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,32740,1186,20,China
4306,38,Federal-gov,1136739,10th,1,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,38197,1858,69,Columbia
4307,76,Private,238150,7th-8th,7,Widowed,Tech-support,Other-relative,White,Female,36394,3127,33,South
4308,42,Private,445037,Assoc-voc,2,Never-married,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,25529,3757,92,Nicaragua
4309,76,State-gov,640992,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Other,Female,18212,1386,30,Guatemala
4310,52,Private,1179067,12th,5, Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,29721,332,65,Ireland
4311,33,Without-pay,512158,Assoc-voc,4,Married-AF-spouse,Machine-op-inspct,Husband,White,Female,12981,4341,65,South
4312,43,Federal-gov,1216964,5th-6th,14,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,33902,3820,63,Columbia
4313,35,Private,702801,Prof-school,8,Married-AF-spouse,Other-service,Husband,White,Female,7957,586,16,Philippines
4314,70,Federal-gov,758267,HS-grad,10,Married-spouse-absent,Other-service,Other-relative,White,Female,7458,1384,71,Hong
4315,33,Without-pay,956824,10th,14, Separated,Farming-fishing,Husband,Other,Female,3414,1523,64,England
4316,26,Federal-gov,1189945,Preschool,12,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,23003,111,47,Germany
4317,77,Private,36487,10th,12,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,33130,1078,91,Mexico
4318,51,Self-emp-inc,571575,Some-college,16,Never-married,Adm-clerical,Not-in-family,Other,Female,9393,456,56,Philippines
4319,63,Local-gov,706461,10th,5, Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,4572,2154,18,Guatemala
4320,54,Local-gov,252272,11th,11,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Female,34655,1670,84,Philippines
4321,19,Local-gov,146667,7th-8th,14,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,22529,2561,34,India
4322,54,Private,411673,Assoc-acdm,4,Never-married,Transport-moving,Husband,White,Female,34733,2894,86,Hong
4323,58,Without-pay,673138,Assoc-voc,5,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Female,31702,148,89,Mexico
4324,24,Federal-gov,155238,Bachelors,16,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,24555,121,16,Guatemala
4325,60,Self-emp-inc,1467270,10th,6, Separated,Exec-managerial,Own-child,Other,Female,40116,3409,80,England
4326,47,Self-emp-inc,534183,Masters,9, Separated,Transport-moving,Husband,Black,Female,36139,1689,80,Honduras
4327,53,Without-pay,1305046,Preschool,8,Never-married,Exec-managerial,Husband,Black,Female,197,907,4,France
4328,30,Private,283353,Prof-school,15,Married-spouse-absent,Priv-house-serv,Unmarried,Black,Female,12158,4523,46,Philippines
4329,81,Federal-gov,948754,1st-4th,12,Widowed,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,30892,46,38,Italy
4330,63,Self-emp-inc,1255626,Assoc-acdm,8,Divorced,Other-service,Own-child,White,Female,26223,54,88,Cuba
4331,53,Private,1257277,Assoc-acdm,10, Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,20031,4017,51,Philippines
4332,23,Self-emp-not-inc,844054,Assoc-voc,9,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,20947,2347,87,Portugal
4333,49,Without-pay,1270872,Preschool,15,Divorced,Other-service,Wife,Other,Female,15884,1766,53,China
4334,53,Self-emp-inc,703886,Doctorate,9, Separated,Other-service,Not-in-family,Other,Female,30010,3503,87,England
4335,33,Private,344356,Preschool,6,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,6034,103,9,Columbia
4336,74,Self-emp-inc,542524,HS-grad,15,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,19982,9,7,Iran
4337,68,State-gov,566252,Assoc-acdm,4, Separated,Priv-house-serv,Unmarried,Other,Female,36677,451,58,Ecuador
4338,89,State-gov,326365,HS-grad,5, Separated,Adm-clerical,Own-child,Other,Female,34239,1039,6,Guatemala
4339,76,State-gov,1304118,10th,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,5643,2388,44,Dominican-Republic
4340,86,Local-gov,541059,7th-8th,14,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,35437,2292,64,Hong
4341,56,Local-gov,34004,Bachelors,1,Widowed,Tech-support,Other-relative,Other,Female,3004,1828,68,Trinadad&Tobago
4342,77,Self-emp-inc,753827,1st-4th,3,Widowed,Handlers-cleaners,Own-child,Other,Female,12300,271,75,Nicaragua
4343,69,Self-emp-not-inc,1257887,Assoc-acdm,8,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,1369,973,94,Puerto-Rico
4344,66,State-gov,1036167,7th-8th,8,Divorced,Prof-specialty,Wife,Other,Female,34777,4350,2,Ireland
4345,62,Self-emp-inc,995585,Masters,10,Widowed,Tech-support,Unmarried,White,Female,37078,3816,68,Trinadad&Tobago
4346,22,Self-emp-inc,779262,Bachelors,15,Married-AF-spouse,Transport-moving,Husband,White,Female,15141,1611,12,England
4347,65,Local-gov,313427,Masters,8,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,32556,3479,67,Ecuador
4348,49,Local-gov,1193440,Some-college,3, Separated,Handlers-cleaners,Other-relative,Other,Female,28305,2099,94,Taiwan
4349,50,Self-emp-inc,1217389,7th-8th,4,Never-married,Adm-clerical,Unmarried,White,Female,5479,529,22,Portugal
4350,30,Self-emp-not-inc,736806,10th,12,Widowed,Transport-moving,Husband,Black,Female,16763,75,41,Canada
4351,17,State-gov,1436198,HS-grad,14,Married-civ-spouse,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,20556,16,69,England
4352,32,State-gov,804508,Assoc-acdm,15, Separated,Handlers-cleaners,Husband,Black,Female,578,2846,3,India
4353,22,Private,1381029,9th,8, Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,1142,1386,91,Jamaica
4354,29,Self-emp-inc,496952,Masters,4,Never-married,Armed-Forces,Not-in-family,Black,Female,19421,2654,82,Scotland
4355,31,Local-gov,968723,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,2760,2454,32,Hong
4356,50,Without-pay,560474,Prof-school,3, Separated,Transport-moving,Not-in-family,Black,Female,4335,3008,80,Philippines
4357,28,Without-pay,68919,Masters,9,Widowed,Protective-serv,Own-child,White,Female,5966,2870,59,Nicaragua
4358,59,State-gov,604395,Prof-school,5,Widowed,Handlers-cleaners,Own-child,Black,Female,27366,3538,22,Italy
4359,61,State-gov,520239,Preschool,16,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,14645,639,58,Japan
4360,71,Self-emp-not-inc,20883,5th-6th,8,Married-AF-spouse,Protective-serv,Wife,White,Female,34121,1228,86,Mexico
4361,47,Private,161175,7th-8th,2,Divorced,Protective-serv,Husband,White,Female,28247,3261,89,Hungary
4362,84,Without-pay,1460008,9th,16,Never-married,Handlers-cleaners,Unmarried,Other,Female,19130,1360,4,Vietnam
4363,45,Self-emp-not-inc,1227229,Bachelors,8,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,18342,233,12,Philippines
4364,32,Federal-gov,994589,5th-6th,14,Divorced,Farming-fishing,Unmarried,Other,Female,35541,3942,49,France
4365,86,Self-emp-not-inc,1455181,11th,16,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,4543,994,29,Guatemala
4366,77,Self-emp-inc,981692,Some-college,8, Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Female,28899,3349,43,China
4367,34,State-gov,90055,12th,1, Separated,Priv-house-serv,Husband,White,Female,27903,2366,39,Yugoslavia
4368,74,Local-gov,1048789,Assoc-voc,16,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo,Female,23333,3418,60,Ireland
4369,74,Without-pay,744228,Masters,11,Divorced,Handlers-cleaners,Other-relative,Other,Female,32435,2147,48,Ireland
4370,84,Federal-gov,395143,12th,9,Widowed,Armed-Forces,Own-child,Other,Female,36757,1002,47,Laos
4371,57,Self-emp-inc,356648,Assoc-voc,5,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,38439,3858,1,Ecuador
4372,70,State-gov,1289483,Prof-school,5, Separated,Other-service,Own-child,Black,Female,21990,2946,56,Germany
4373,26,State-gov,172708,1st-4th,5,Married-spouse-absent,Craft-repair,Other-relative,Other,Female,27448,2225,20,Nicaragua
4374,57,State-gov,1384077,7th-8th,7, Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Female,3577,1960,58,United-States
4375,84,Without-pay,793493,Masters,7,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Female,20748,2391,17,South
4376,20,Private,281990,11th,9,Married-spouse-absent,Prof-specialty,Own-child,Black,Female,17950,4356,97,India
4377,68,Without-pay,1013809,11th,5,Divorced,Sales,Wife,Other,Female,31530,4457,34,Ireland
4378,54,Private,232173,Some-college,1,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,16077,2902,59,Taiwan
4379,33,Without-pay,431582,Masters,2,Divorced,Priv-house-serv,Wife,Asian-Pac-Islander,Female,15337,1008,77,Ecuador
4380,58,Self-emp-inc,227537,Bachelors,10,Married-AF-spouse,Craft-repair,Own-child,Other,Female,28990,230,53,Guatemala
4381,23,Without-pay,163790,Prof-school,3,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,31840,727,29,Greece
4382,39,Local-gov,214100,7th-8th,13,Never-married,Sales,Husband,Amer-Indian-Eskimo,Female,41118,2584,95,South
4383,66,Private,1238185,Bachelors,2,Married-AF-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,12968,1009,44,Guatemala
4384,31,Self-emp-inc,877411,HS-grad,13,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,19708,1738,84,France
4385,30,Private,736157,12th,6,Married-AF-spouse,Farming-fishing,Own-child,Other,Female,4726,3410,24,Ecuador
4386,75,State-gov,1409837,Doctorate,14, Separated,Other-service,Other-relative,White,Female,32742,129,82,India
4387,79,Federal-gov,80858,7th-8th,7, Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,34803,3729,14,Peru
4388,52,Private,460785,7th-8th,7,Widowed,Tech-support,Other-relative,White,Female,28485,621,12,Guatemala
4389,75,Without-pay,874027,5th-6th,9,Married-AF-spouse,Protective-serv,Husband,Other,Female,23024,1086,97,Mexico
4390,67,Private,1284643,Prof-school,12,Married-civ-spouse,Craft-repair,Other-relative,White,Female,35791,3606,54,Japan
4391,75,State-gov,963350,Assoc-voc,4, Separated,Priv-house-serv,Not-in-family,Black,Female,13622,578,51,Scotland
4392,33,Local-gov,630367,10th,7,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,26182,4258,58,Yugoslavia
4393,24,Local-gov,778806,Some-college,8,Widowed,Prof-specialty,Unmarried,Black,Female,3855,2598,63,Cuba
4394,74,Local-gov,855274,10th,14,Divorced,Handlers-cleaners,Wife,White,Female,12135,3239,24,Poland
4395,27,Self-emp-not-inc,401875,Prof-school,1,Widowed,Sales,Wife,Amer-Indian-Eskimo,Female,21052,41,29,Holand-Netherlands
4396,51,State-gov,296128,Doctorate,13,Divorced,Priv-house-serv,Other-relative,Other,Female,36668,3492,4,Honduras
4397,83,Federal-gov,1288342,Prof-school,11, Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,24177,1014,18,Puerto-Rico
4398,20,Self-emp-not-inc,898515,Masters,13,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,31800,1590,55,Laos
4399,64,Federal-gov,1397610,7th-8th,16,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Female,38909,4339,95,Haiti
4400,32,Federal-gov,870229,5th-6th,6,Widowed,Priv-house-serv,Unmarried,Black,Female,30944,942,94,Greece
4401,41,Self-emp-inc,538557,Masters,16,Divorced,Tech-support,Husband,Other,Female,11534,1919,81,Cuba
4402,60,Without-pay,492191,9th,4,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Female,8421,1111,71,Hong
4403,21,Self-emp-inc,54549,Bachelors,3,Married-AF-spouse,Tech-support,Other-relative,White,Female,37837,962,42,Germany
4404,73,Local-gov,1122209,Prof-school,3,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,9632,227,35,Japan
4405,33,Private,710060,Assoc-acdm,4,Never-married,Sales,Wife,Black,Female,25607,1191,97,Japan
4406,62,Self-emp-inc,727680,Masters,6,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,23812,2312,69,Scotland
4407,21,Self-emp-inc,873690,Assoc-acdm,13,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,36410,1758,35,Hungary
4408,71,State-gov,455751,Preschool,4,Married-AF-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,39200,991,98,Scotland
4409,62,Self-emp-inc,869877,Masters,15,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,33235,1479,42,Outlying-US(Guam-USVI-etc)
4410,29,Without-pay,1115543,Preschool,8,Married-spouse-absent,Other-service,Wife,Black,Female,11166,3007,81,India
4411,51,Private,678853,12th,15, Separated,Protective-serv,Husband,Amer-Indian-Eskimo,Female,10350,3612,34,Guatemala
4412,69,Self-emp-not-inc,560589,Assoc-voc,4,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Female,25910,2290,22,Italy
4413,77,Self-emp-not-inc,939499,Masters,5,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,19253,3130,12,Nicaragua
4414,88,Federal-gov,518463,Some-college,8,Divorced,Protective-serv,Husband,White,Female,24988,753,80,Nicaragua
4415,48,Federal-gov,561758,HS-grad,11,Married-spouse-absent,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,33347,2597,74,Columbia
4416,61,Private,192403,Prof-school,2,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Female,32578,3276,89,Outlying-US(Guam-USVI-etc)
4417,63,Private,1330703,Masters,8,Married-AF-spouse,Tech-support,Other-relative,Black,Female,19532,2369,96,Vietnam
4418,30,Self-emp-inc,1458218,Prof-school,5, Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,4694,2403,62,Trinadad&Tobago
4419,18,Private,243618,1st-4th,11,Widowed,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,30096,4493,58,Vietnam
4420,58,Local-gov,454465,5th-6th,11,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Female,39625,3533,75,Hungary
4421,89,Local-gov,41658,5th-6th,14,Widowed,Exec-managerial,Husband,Black,Female,25929,4113,31,Jamaica
4422,32,Without-pay,1232639,Some-college,3,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Female,19299,292,25,Yugoslavia
4423,68,Private,1190960,Assoc-voc,7,Married-AF-spouse,Sales,Husband,White,Female,538,1529,74,Canada
4424,82,Without-pay,1364882,5th-6th,4,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,17282,2332,20,France
4425,45,Federal-gov,1277376,Assoc-acdm,2,Married-civ-spouse,Prof-specialty,Wife,Other,Female,17760,2564,98,South
4426,23,Local-gov,304652,Masters,15, Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,34875,3366,37,South
4427,81,Federal-gov,787856,11th,14, Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,36299,1062,41,China
4428,37,Private,576863,Bachelors,4,Married-spouse-absent,Other-service,Wife,Other,Female,33852,4523,40,Japan
4429,62,Local-gov,100625,1st-4th,7,Divorced,Craft-repair,Husband,White,Female,26562,1094,79,Thailand
4430,79,Private,651547,5th-6th,2, Separated,Sales,Own-child,Other,Female,17915,2789,12,Peru
4431,78,Private,51682,10th,5, Separated,Protective-serv,Other-relative,White,Female,21316,1827,94,Hungary
4432,19,Self-emp-inc,902705,Prof-school,11,Married-spouse-absent,Protective-serv,Wife,Black,Female,15990,518,90,China
4433,81,Without-pay,1443380,7th-8th,2,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,33202,3093,8,Iran
4434,26,Private,1291612,Masters,5,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,23800,675,59,Scotland
4435,23,Local-gov,893181,Masters,3,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,3877,2378,82,Columbia
4436,90,Self-emp-inc,123900,Assoc-voc,2,Married-AF-spouse,Farming-fishing,Not-in-family,White,Female,41310,937,11,Holand-Netherlands
4437,70,Self-emp-not-inc,656012,11th,15,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,31655,905,92,Peru
4438,19,Self-emp-not-inc,609224,Prof-school,7,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,30834,1014,27,Laos
4439,21,Without-pay,1161450,Doctorate,10,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,7571,1634,90,Yugoslavia
4440,29,Self-emp-not-inc,1300197,Preschool,13,Divorced,Protective-serv,Own-child,Other,Female,33113,1037,11,Ireland
4441,67,Without-pay,515361,Masters,13, Separated,Craft-repair,Wife,Other,Female,16909,428,55,France
4442,46,Self-emp-not-inc,1374062,11th,6,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,6855,2777,57,Columbia
4443,29,Self-emp-not-inc,965040,Doctorate,2,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,8476,123,87,Hungary
4444,76,Self-emp-not-inc,963189,1st-4th,9,Widowed,Prof-specialty,Unmarried,Other,Female,7514,4462,16,China
4445,76,Local-gov,1302260,Masters,8, Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,25517,2597,29,Iran
4446,42,Without-pay,294630,1st-4th,3,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,35650,3913,39,Cambodia
4447,39,Without-pay,541281,Preschool,13,Widowed,Tech-support,Not-in-family,White,Female,15903,2833,7,Germany
4448,18,Self-emp-inc,78994,Bachelors,10, Separated,Sales,Not-in-family,Black,Female,8263,979,32,Jamaica
4449,23,Self-emp-inc,1186785,11th,1,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,3003,2991,93,Laos
4450,50,Federal-gov,16324,Bachelors,4,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,32999,3177,92,Philippines
4451,72,Self-emp-not-inc,940393,1st-4th,5,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,38874,3131,40,Greece
4452,82,Self-emp-inc,1032895,5th-6th,2,Widowed,Other-service,Not-in-family,Black,Female,25175,214,71,Columbia
4453,43,State-gov,141742,Bachelors,10,Never-married,Transport-moving,Unmarried,Other,Female,20638,1251,84,Honduras
4454,35,Self-emp-not-inc,1057093,10th,16,Married-spouse-absent,Transport-moving,Husband,Other,Female,27174,2261,93,El-Salvador
4455,88,Private,202776,5th-6th,13,Widowed,Protective-serv,Unmarried,Asian-Pac-Islander,Female,15604,3483,62,Taiwan
4456,42,Local-gov,1168223,Some-college,5,Married-AF-spouse,Transport-moving,Wife,White,Female,13107,1603,39,Ecuador
4457,76,Self-emp-inc,856714,7th-8th,8,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Female,12333,474,4,Italy
4458,46,Local-gov,1010946,HS-grad,5,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,37911,920,96,Jamaica
4459,30,Self-emp-inc,934948,Assoc-voc,1,Married-AF-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,3792,3020,74,Columbia
4460,72,Self-emp-not-inc,184496,1st-4th,8, Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,6752,1145,83,Mexico
4461,41,Federal-gov,894483,12th,3,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo,Female,31901,187,67,Dominican-Republic
4462,79,State-gov,1447086,Prof-school,7,Divorced,Tech-support,Other-relative,Asian-Pac-Islander,Female,4225,4035,94,China
4463,85,Self-emp-inc,1111396,9th,4,Married-civ-spouse,Prof-specialty,Husband,White,Female,10967,1,30,Nicaragua
4464,78,Local-gov,387397,9th,12,Married-AF-spouse,Machine-op-inspct,Own-child,Other,Female,10403,2515,85,Scotland
4465,46,Federal-gov,373697,Doctorate,13,Never-married,Adm-clerical,Husband,Black,Female,3125,2331,30,Philippines
4466,38,Private,1226280,7th-8th,10,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,10082,669,40,France
4467,78,Local-gov,413217,1st-4th,1,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,27099,1417,95,Jamaica
4468,29,Without-pay,941821,Masters,5,Divorced,Priv-house-serv,Not-in-family,Other,Female,8442,193,88,South
4469,46,Local-gov,1195051,10th,6,Divorced,Transport-moving,Own-child,Other,Female,31565,3342,23,Iran
4470,45,Without-pay,849319,12th,6,Divorced,Craft-repair,Unmarried,Black,Female,14705,1314,95,Thailand
4471,88,Federal-gov,996022,Doctorate,1,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,23621,3681,49,Trinadad&Tobago
4472,40,Without-pay,321536,5th-6th,2,Never-married,Adm-clerical,Not-in-family,White,Female,25355,3841,36,United-States
4473,60,State-gov,941586,Some-college,1,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Female,3557,1270,79,Iran
4474,22,State-gov,1121616,1st-4th,13,Never-married,Craft-repair,Not-in-family,Other,Female,5160,4531,42,Hungary
4475,54,Federal-gov,1007721,HS-grad,15,Married-AF-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,20738,803,3,England
4476,28,Self-emp-inc,510524,Some-college,8,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,36399,684,56,Honduras
4477,62,Self-emp-not-inc,805479,10th,16,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Female,18817,756,11,Puerto-Rico
4478,86,Private,888859,Preschool,10, Separated,Protective-serv,Wife,Black,Female,35492,170,41,Dominican-Republic
4479,40,Local-gov,127650,HS-grad,2, Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,14497,526,82,France
4480,77,Self-emp-not-inc,1433391,10th,8,Widowed,Sales,Unmarried,Other,Female,22214,2695,87,Ecuador
4481,88,Self-emp-inc,270659,Bachelors,4, Separated,Priv-house-serv,Husband,White,Female,37810,507,18,Canada
4482,88,Self-emp-not-inc,64010,Assoc-voc,15, Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Female,33145,1849,46,United-States
4483,55,State-gov,79147,9th,16,Never-married,Other-service,Other-relative,Other,Female,15874,829,68,Japan
4484,78,Self-emp-not-inc,945422,Bachelors,2,Married-AF-spouse,Other-service,Not-in-family,Black,Female,16284,2016,4,Germany
4485,23,Self-emp-inc,203055,Doctorate,9,Divorced,Sales,Not-in-family,White,Female,27118,4497,71,Philippines
4486,82,Federal-gov,1481817,Some-college,2,Widowed,Handlers-cleaners,Wife,White,Female,571,545,68,Italy
4487,52,Private,337172,9th,16,Never-married,Other-service,Unmarried,Other,Female,18739,4413,26,Portugal
4488,50,Self-emp-inc,918740,12th,15,Divorced,Exec-managerial,Not-in-family,Black,Female,31810,2185,52,Peru
4489,63,Self-emp-inc,518810,11th,2, Separated,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,15188,3356,55,Philippines
4490,68,State-gov,282855,1st-4th,14,Divorced,Protective-serv,Unmarried,Black,Female,10094,1024,16,Trinadad&Tobago
4491,64,State-gov,541240,Assoc-voc,2,Widowed,Protective-serv,Husband,Black,Female,27171,2342,63,Guatemala
4492,36,State-gov,602148,9th,4,Divorced,Sales,Other-relative,Other,Female,6260,562,1,Ecuador
4493,72,State-gov,405844,Masters,9,Married-civ-spouse,Tech-support,Other-relative,Other,Female,2933,1610,26,Haiti
4494,86,Self-emp-inc,1344617,Doctorate,5,Married-civ-spouse,Sales,Other-relative,Other,Female,22310,1302,49,Poland
4495,46,Private,863250,Prof-school,6,Married-spouse-absent,Exec-managerial,Wife,Other,Female,29340,3305,50,Canada
4496,24,Self-emp-not-inc,220074,Prof-school,11,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Female,11055,4273,80,Outlying-US(Guam-USVI-etc)
4497,61,Self-emp-inc,945078,5th-6th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,16942,4496,73,Cambodia
4498,76,Self-emp-inc,1166764,10th,3,Never-married,Tech-support,Own-child,Black,Female,32174,1442,9,Columbia
4499,65,Self-emp-not-inc,273552,9th,15, Separated,Sales,Not-in-family,Other,Female,22475,2683,88,Cambodia
